"","logFC","logCPM","PValue","FDR"
"7186",-0.12577459357873,3.41721031432516,0.873776669502367,0.944081440281527
"956",-0.12577459357873,3.41721031432516,0.873776669502367,0.944081440281527
"29068",-0.0810908989297666,5.64839954283615,0.874051901687387,0.944081440281527
"5696",0.0878477115492598,5.20930862239627,0.87428494876686,0.944081440281527
"169270",0.29832350479645,2.16395217229971,0.874508605850183,0.944081440281527
"29083",0.29832350479645,2.16395217229971,0.874508605850183,0.944081440281527
"374977",0.29832350479645,2.16395217229971,0.874508605850183,0.944081440281527
"3857",0.29832350479645,2.16395217229971,0.874508605850183,0.944081440281527
"51601",0.29832350479645,2.16395217229971,0.874508605850183,0.944081440281527
"56911",0.29832350479645,2.16395217229971,0.874508605850183,0.944081440281527
"91120",0.29832350479645,2.16395217229971,0.874508605850183,0.944081440281527
"130026",-0.237161874266027,2.20077970496416,0.874508605850183,0.944081440281527
"26256",-0.237161874266027,2.20077970496416,0.874508605850183,0.944081440281527
"3087",-0.237161874266027,2.20077970496416,0.874508605850183,0.944081440281527
"1588",-0.144874694530669,2.1553368449144,0.874508605850183,0.944081440281527
"388536",-0.144874694530669,2.1553368449144,0.874508605850183,0.944081440281527
"388569",-0.144874694530669,2.1553368449144,0.874508605850183,0.944081440281527
"6518",-0.144874694530669,2.1553368449144,0.874508605850183,0.944081440281527
"785",-0.144874694530669,2.1553368449144,0.874508605850183,0.944081440281527
"84466",-0.144874694530669,2.1553368449144,0.874508605850183,0.944081440281527
"79001",-0.0790222012617598,5.44735021565881,0.874561346381322,0.944081440281527
"535",0.0731536988048192,6.38919281038596,0.874778866999534,0.944238791801072
"66005",-0.0886543004170525,4.92694637181267,0.874983841852975,0.944382576684982
"2064",0.0673596574709759,7.9740423863593,0.875148371868193,0.944482688871775
"254394",-0.0839222900697719,4.11847070560715,0.875496155817486,0.944686917324428
"3373",-0.0839222900697719,4.11847070560715,0.875496155817486,0.944686917324428
"3557",0.0703601193403122,6.00274920598717,0.875552978470152,0.944686917324428
"27153",-0.103044934580944,4.58691130158372,0.875945581059575,0.944955558383583
"348995",-0.103044934580944,4.58691130158372,0.875945581059575,0.944955558383583
"25978",0.0787096286662843,5.22625856594094,0.876134643087281,0.945082036919873
"6820",-0.0751549186861623,6.16055497247058,0.876577658773731,0.945337209474995
"54933",-0.113448712767603,3.45708361817894,0.876643279938577,0.945337209474995
"3622",0.0913978840303185,3.44397036681785,0.876643279938577,0.945337209474995
"92211",0.0654274729613282,8.10318568667082,0.876658558190088,0.945337209474995
"223",-0.0744091398274552,6.52840250948464,0.87719475933096,0.945705717522669
"9846",0.0695110192380564,5.86551039517913,0.877318742036821,0.945705717522669
"254531",0.0981500014960761,4.13756944894516,0.877332735628957,0.945705717522669
"28998",0.0981500014960761,4.13756944894516,0.877332735628957,0.945705717522669
"353132",-0.070127762053488,6.72960820440662,0.877359632154172,0.945705717522669
"80829",-0.0685062297732774,6.63806975012908,0.877815599789332,0.94604775047141
"6810",-0.0772535075208999,5.25344795430783,0.877930684692785,0.94604775047141
"25940",0.0716287769307145,5.25441117499094,0.877930684692785,0.94604775047141
"2091",-0.0704399321326905,6.17862304032483,0.878036414355751,0.94604775047141
"23633",-0.0704399321326905,6.17862304032483,0.878036414355751,0.94604775047141
"5519",0.0693193058115531,7.07166010024655,0.878377714381314,0.946338000945121
"8030",-0.0683646456992564,6.55170124753462,0.879078441526331,0.946977576523702
"5046",-0.12079193987031,4.16555652173205,0.879115288001637,0.946977576523702
"81034",-0.101819029351154,3.4958908537182,0.879378781433869,0.947028839093894
"83932",-0.101819029351154,3.4958908537182,0.879378781433869,0.947028839093894
"206358",0.0973064516759264,3.48318723030691,0.879378781433869,0.947028839093894
"51534",0.0752268238873598,5.27694643938598,0.879675375011189,0.947258412120235
"207",0.0677163785793224,6.84702752024121,0.879735926325815,0.947258412120235
"81853",0.0808194253420086,4.9961828010823,0.880324876184029,0.947450145535895
"103910",-0.0640274168390602,8.17131321327355,0.880418922038431,0.947450145535895
"63891",0.07698379457552,5.28808368635228,0.88052914689314,0.947450145535895
"140733",0.298525842904855,2.25733613028439,0.880561994065203,0.947450145535895
"9196",0.298525842904855,2.25733613028439,0.880561994065203,0.947450145535895
"282974",-0.199580222301765,2.29153350771952,0.880561994065203,0.947450145535895
"3764",-0.199580222301765,2.29153350771952,0.880561994065203,0.947450145535895
"80736",-0.199580222301765,2.29153350771952,0.880561994065203,0.947450145535895
"84561",-0.199580222301765,2.29153350771952,0.880561994065203,0.947450145535895
"4090",0.0765028110829535,5.90945986898621,0.880785579300447,0.947600964117687
"1890",0.105039425210716,4.18596084462286,0.880846188394828,0.947600964117687
"374291",0.0829038335582601,5.0096990285797,0.881338680827189,0.947975780693557
"92609",-0.0784309676877606,5.01604731092227,0.881338680827189,0.947975780693557
"51374",0.0737193787057961,5.74650529571925,0.881983092267007,0.948591378107196
"80020",-0.106681741630197,4.2129694307359,0.882527673623517,0.949099514319374
"90933",0.0820941945469479,5.32098964186681,0.88301926758239,0.949550587735284
"8886",-0.0674163764204669,5.76381718951539,0.883208989658826,0.949676997460409
"6891",0.0775021079580693,5.77053409274772,0.883812450635224,0.950248225991413
"253558",-0.124665280182247,3.55095181011798,0.884491719707823,0.950590210685661
"25911",-0.124665280182247,3.55095181011798,0.884491719707823,0.950590210685661
"51085",-0.124665280182247,3.55095181011798,0.884491719707823,0.950590210685661
"54920",-0.124665280182247,3.55095181011798,0.884491719707823,0.950590210685661
"79613",-0.124665280182247,3.55095181011798,0.884491719707823,0.950590210685661
"25805",-0.0763101163539204,5.34059201651588,0.88462245910091,0.950653077934575
"10920",-0.0845869457122763,4.71534630191968,0.884893482519345,0.950866677810882
"27336",-0.0675001964038893,5.96574437405492,0.885114834989971,0.951026873000166
"84263",0.0654927614164646,5.35219999683669,0.8854076853418,0.951263857888043
"4582",-0.166946193783241,2.37694902865329,0.886004738639446,0.95160606538644
"10391",0.107642101496365,2.34098211472178,0.886004738639446,0.95160606538644
"4208",-0.0801327122249822,4.73173240038804,0.886066982043651,0.95160606538644
"23168",-0.0652173450213305,6.41300088619689,0.88609845573846,0.95160606538644
"10131",-0.0639616818535342,5.97955005185185,0.886148547199609,0.95160606538644
"5585",-0.0874922996725172,5.08033535666836,0.886160097670449,0.95160606538644
"5705",0.0638552392421219,6.75222046193266,0.88666945109045,0.952075341240248
"283951",-0.113485615693467,3.58734804321814,0.886884814335414,0.952228889673606
"55174",0.0691886494470565,5.81670150281003,0.887306363131902,0.9525260591004
"51164",-0.0691408174701197,5.81788030304797,0.887306363131902,0.9525260591004
"1429",-0.090116350912044,4.75528616620015,0.888343325027666,0.953561449876748
"4176",0.067227843718632,6.44678246733903,0.888726187895977,0.953835260306383
"54953",-0.0811303346547567,4.30338309895616,0.888799886403348,0.953835260306383
"5305",-0.134494632817901,3.63906608675759,0.88917829152507,0.953835260306383
"5581",-0.134494632817901,3.63906608675759,0.88917829152507,0.953835260306383
"90321",-0.134494632817901,3.63906608675759,0.88917829152507,0.953835260306383
"10265",0.117945401619204,3.63022652078679,0.88917829152507,0.953835260306383
"3169",-0.102881662253338,3.62285384893987,0.88917829152507,0.953835260306383
"3299",-0.102881662253338,3.62285384893987,0.88917829152507,0.953835260306383
"11145",-0.0857220970287111,4.77122767658033,0.889447578381735,0.954003110391389
"9709",0.0647159452588745,6.57631525954516,0.889524099799062,0.954003110391389
"6152",-0.0590614648117389,8.25455982243471,0.889614121506982,0.954003110391389
"10626",0.0674025942632054,6.02591094095252,0.889624756259042,0.954003110391389
"84548",0.0748245251877102,5.12487128126586,0.889743567638417,0.954009446086449
"1604",0.0588739707718021,7.14138481607719,0.889775661662663,0.954009446086449
"93517",-0.0752377834998113,4.32513206317002,0.890263653402826,0.954454897761755
"3508",-0.0814260128532631,4.78699563867704,0.890530112960196,0.954662790748938
"10270",0.0767816819205562,5.13723991742507,0.890604403914636,0.95466465877425
"157313",0.119677286254643,2.4237973183047,0.890930459809347,0.954840717240257
"9098",0.119677286254643,2.4237973183047,0.890930459809347,0.954840717240257
"10746",-0.0695313328421884,6.20502581461926,0.890986333839434,0.954840717240257
"7178",-0.0565344661196418,10.696427919677,0.891114344495372,0.954879544889411
"4725",0.0594008375047531,6.59842696485531,0.89116769441347,0.954879544889411
"54865",-0.0885990594076376,4.3563044725667,0.891689021715348,0.955204805987648
"7629",-0.0885990594076376,4.3563044725667,0.891689021715348,0.955204805987648
"6899",-0.0695251012668454,4.34655947459664,0.891689021715348,0.955204805987648
"57217",0.0692929145277805,5.16716824349871,0.892286308346922,0.955766832033956
"149708",0.0617900506773242,5.45370131080048,0.892709468507124,0.956142267303047
"1347",-0.0620860638858613,6.23411498200482,0.893059202400612,0.956413409532542
"85358",0.0712396298175886,5.1791811029157,0.893107985130776,0.956413409532542
"79039",-0.0631901018490963,5.89933513779113,0.893195238670522,0.956429013399414
"85444",0.126771544519826,3.69850120505839,0.893490798214351,0.956667649609654
"89944",-0.0826237762901788,4.84021884838904,0.893653652328333,0.956764169798107
"2051",-0.0581357941701271,7.65770342540251,0.893750386924477,0.956789891111226
"27",0.0731538642473955,5.191094968768,0.893917201949319,0.956890625595956
"55531",-0.0785633676943249,4.85525587404644,0.894655440945966,0.957602972784119
"23564",-0.0662195716144347,5.49616757586112,0.895376066095596,0.957935412219716
"25900",-0.211816504051118,2.49439955913853,0.895413828576929,0.957935412219716
"2968",-0.211816504051118,2.49439955913853,0.895413828576929,0.957935412219716
"1259",0.130301645654134,2.5021348405609,0.895413828576929,0.957935412219716
"390916",-0.103771893627292,3.73953454736085,0.895520786498078,0.957935412219716
"23210",0.0992599285084622,3.74651212377536,0.895520786498078,0.957935412219716
"27134",0.0992599285084622,3.74651212377536,0.895520786498078,0.957935412219716
"6238",-0.0629406544414485,6.11243987822305,0.895548403459758,0.957935412219716
"9843",0.0740159571032695,4.86169890473089,0.895638460166328,0.957953872821972
"389136",-0.0955360772476667,4.40734813067369,0.895749396777008,0.957994661263706
"1716",0.076376534862258,4.87652673088684,0.896603234523224,0.958778733341899
"54940",-0.0649068791371941,5.94863272898272,0.896632919884327,0.958778733341899
"22937",-0.0586929441486341,6.67673338698403,0.89670110732113,0.958778733341899
"1353",-0.0898493008511261,4.42759683173618,0.897035461079151,0.95898039096113
"83858",0.0754882876762951,4.43414149849472,0.897035461079151,0.95898039096113
"54870",-0.0636984474985053,6.13391031217534,0.897245405987029,0.959097317825598
"664",0.0728527614113518,5.5213362261509,0.897290605650197,0.959097317825598
"112483",0.103850504054239,3.77840730235708,0.897473175841296,0.959136645894227
"5071",-0.094477635382655,3.7715355381535,0.897473175841296,0.959136645894227
"1263",0.0743500595762667,5.53074506999062,0.897913306482403,0.959529088842126
"9420",0.0786519264968231,4.45404092321924,0.898289916942202,0.959853594562927
"9771",-0.0798075295569033,4.90606225215735,0.898480050508807,0.959939753716499
"4739",-0.0653705966681919,5.77177197356986,0.898516448554307,0.959939753716499
"665",0.0544690567257642,6.92103663819866,0.898887269099236,0.960071468579496
"10410",0.0556586256344492,6.82002759554689,0.898932528444279,0.960071468579496
"55690",-0.0620443617581852,6.32240209664679,0.899193835821772,0.960071468579496
"79892",0.0591294326714207,6.1669439619383,0.899290764480314,0.960071468579496
"55506",-0.0856029321812218,3.80284586283045,0.89935241852255,0.960071468579496
"10175",-0.078953968374259,4.46726475960003,0.899513924745085,0.960071468579496
"1149",-0.18296282907478,2.56891065608757,0.899515247064109,0.960071468579496
"113802",0.139749764323327,2.57645374053034,0.899515247064109,0.960071468579496
"124961",0.139749764323327,2.57645374053034,0.899515247064109,0.960071468579496
"388753",0.139749764323327,2.57645374053034,0.899515247064109,0.960071468579496
"64288",0.139749764323327,2.57645374053034,0.899515247064109,0.960071468579496
"8793",0.139749764323327,2.57645374053034,0.899515247064109,0.960071468579496
"7301",0.0648205767501437,5.28202337580727,0.899974485129755,0.96040582676364
"9815",0.0648205767501437,5.28202337580727,0.899974485129755,0.96040582676364
"6208",0.0523931422638802,9.37579390618783,0.900137928263787,0.960502351445278
"9071",0.0847198983411497,4.49303709306494,0.900708588332397,0.961033350674289
"54465",0.0785737516304549,3.82385114437223,0.901162626822504,0.961439841605103
"567",-0.0515235213041778,9.68347006098832,0.901502736311148,0.961724726965416
"5499",0.0572344357287955,6.63773451739538,0.901976147188293,0.962151760769354
"3728",0.0505774516142769,10.8398781881214,0.902494477121504,0.962598517485907
"159195",-0.0565439774896235,5.83731994074644,0.902541265198048,0.962598517485907
"54545",-0.059887025918086,6.21992371528459,0.902774566378358,0.962755139674364
"10335",0.0833665403994903,3.85409761111274,0.902907605343972,0.962755139674364
"5372",0.0833665403994903,3.85409761111274,0.902907605343972,0.962755139674364
"22974",-0.0637095314828658,4.52480195147984,0.903014035871554,0.962766612068379
"10873",-0.157207853637035,2.63978580169915,0.903284185165758,0.962766612068379
"388962",-0.157207853637035,2.63978580169915,0.903284185165758,0.962766612068379
"55872",-0.157207853637035,2.63978580169915,0.903284185165758,0.962766612068379
"26027",0.148206904827906,2.64714590734696,0.903284185165758,0.962766612068379
"57583",-0.0667960086465265,5.33572253919394,0.903420692669249,0.962834121230635
"1200",0.060134353007305,5.85395745399791,0.903498102822646,0.962838640674053
"58530",0.0637276141677856,5.34154867362288,0.904081598128584,0.963352568826706
"64793",-0.0755497399980835,4.55197048415879,0.904126774451692,0.963352568826706
"56912",-0.0959005371669164,3.87719783209606,0.904590879668574,0.963691012431895
"28970",0.0879569319698051,3.88372517717949,0.904590879668574,0.963691012431895
"2193",0.0556542432492132,5.35701617000437,0.904733508734563,0.963764934950062
"55616",-0.0597269637165607,6.07496085800911,0.904938850561133,0.963905644692727
"80018",0.0703189648172312,5.01582176841743,0.905350085373941,0.964137798229631
"79699",0.0578429273101041,5.02191792190621,0.905350085373941,0.964137798229631
"353139",0.0574599241212031,5.36755410147238,0.905376607091994,0.964137798229631
"57142",-0.0501034711967255,8.50075422711946,0.906078669768094,0.964519925309876
"2330",-0.11356477433244,3.9196045812813,0.906215721830447,0.964519925309876
"27338",-0.11356477433244,3.9196045812813,0.906215721830447,0.964519925309876
"317749",-0.11356477433244,3.9196045812813,0.906215721830447,0.964519925309876
"6472",-0.0591768382157634,5.66637146631188,0.906423169995342,0.964519925309876
"128178",0.155821333262922,2.71454856052668,0.906761607721596,0.964519925309876
"154467",0.155821333262922,2.71454856052668,0.906761607721596,0.964519925309876
"54980",0.155821333262922,2.71454856052668,0.906761607721596,0.964519925309876
"57562",0.155821333262922,2.71454856052668,0.906761607721596,0.964519925309876
"5866",0.155821333262922,2.71454856052668,0.906761607721596,0.964519925309876
"147015",-0.134074325177239,2.70736285621132,0.906761607721596,0.964519925309876
"2875",-0.134074325177239,2.70736285621132,0.906761607721596,0.964519925309876
"64102",-0.134074325177239,2.70736285621132,0.906761607721596,0.964519925309876
"8842",-0.134074325177239,2.70736285621132,0.906761607721596,0.964519925309876
"51474",-0.0530454088290678,6.71624966135112,0.907104008580189,0.964806146856346
"54765",0.0565240710668428,5.91922397724966,0.907581312831344,0.965219881905556
"85456",0.05028899608435,8.02280050021728,0.90763970048631,0.965219881905556
"27292",-0.105179547974719,3.94789383567608,0.907785173016141,0.965296573068234
"84128",0.066641382430928,5.0743106893708,0.908446836329063,0.965786372282272
"79180",-0.0646169526588,5.06861767000829,0.908446836329063,0.965786372282272
"56927",-0.0664915631113675,5.4181744036147,0.908465971282769,0.965786372282272
"55553",-0.0971287705100315,3.97564193079818,0.909302063840326,0.966466225016349
"55229",-0.0725217397607898,4.63197941585118,0.909325809858455,0.966466225016349
"64393",-0.0725217397607898,4.63197941585118,0.909325809858455,0.966466225016349
"2180",-0.0485486036141992,8.35270764230041,0.909403520739918,0.96647075831179
"4071",-0.0503562978829007,7.43730537416733,0.909699995262012,0.966707763680273
"171586",-0.1131788232744,2.771934673466,0.909981771976109,0.966772980577556
"57082",-0.1131788232744,2.771934673466,0.909981771976109,0.966772980577556
"80704",-0.1131788232744,2.771934673466,0.909981771976109,0.966772980577556
"171024",0.0572215373136045,5.96473556971078,0.910525967105001,0.967273044412263
"4189",0.0786006067022573,4.00900083378848,0.91076903249701,0.967453156169531
"26353",-0.0517425247327379,5.97331934343048,0.910931390192574,0.967547515016877
"79590",0.0760014581005627,4.67222110028355,0.911249895706514,0.967679308589287
"145264",0.0500391721471913,7.53915390341091,0.911335276313405,0.967679308589287
"51466",-0.0629065445252485,5.12501183687682,0.91134682364183,0.967679308589287
"51497",0.0574124010184781,5.74574896168417,0.911349621654156,0.967679308589287
"5887",0.0491277259285704,7.54717795839239,0.911890917944426,0.968125195851625
"9551",-0.0514465480656356,5.47773029266658,0.911916695993684,0.968125195851625
"6193",-0.0463618302294877,9.11497592787122,0.912119326839292,0.968179465365264
"55001",0.0828065372391942,4.03564433450162,0.912188541044042,0.968179465365264
"5526",0.0828065372391942,4.03564433450162,0.912188541044042,0.968179465365264
"23294",0.0522061789206126,6.19624317657215,0.912353398134397,0.968190338170252
"5908",0.0567295687724446,6.00210543874269,0.912517011217625,0.968190338170252
"1299",0.168980551194254,2.84061711045445,0.912973580141126,0.968190338170252
"2139",0.168980551194254,2.84061711045445,0.912973580141126,0.968190338170252
"55151",0.168980551194254,2.84061711045445,0.912973580141126,0.968190338170252
"115019",-0.150488534094166,2.86201145338024,0.912973580141126,0.968190338170252
"2047",-0.150488534094166,2.86201145338024,0.912973580141126,0.968190338170252
"4751",-0.150488534094166,2.86201145338024,0.912973580141126,0.968190338170252
"284325",-0.0942096528060297,2.83375675846759,0.912973580141126,0.968190338170252
"57415",-0.0942096528060297,2.83375675846759,0.912973580141126,0.968190338170252
"285636",-0.0698108580756267,4.70778503093024,0.913093525723384,0.968190338170252
"306",0.0629294292723948,4.69678221002334,0.913093525723384,0.968190338170252
"7056",-0.0468578854835524,8.1557477102685,0.913155276771108,0.968190338170252
"55968",-0.0496371334380775,6.39350443707127,0.91342495132739,0.968388438060166
"57037",0.0868561767835245,4.06180632360829,0.913562890043233,0.968388438060166
"79961",-0.0747932786168567,4.05583631100827,0.913562890043233,0.968388438060166
"8655",-0.0468695549893354,8.01787323523585,0.91369115293645,0.968446385943677
"1209",0.0522315187317307,6.94904543503377,0.913963716362017,0.968657260277688
"55534",-0.0613379812132261,5.51524240448502,0.914076039556436,0.968698284974079
"57459",0.0640899030687287,5.52561493987248,0.914599417536288,0.969097093743652
"8567",0.0538877015968875,6.23965731922412,0.914682695944488,0.969097093743652
"439",-0.0613245101445027,5.17928485571773,0.914722656788488,0.969097093743652
"4698",0.068422669591909,4.7298130545056,0.91486167176281,0.969097093743652
"64343",0.068422669591909,4.7298130545056,0.91486167176281,0.969097093743652
"7107",-0.0678975324325145,4.08161156138781,0.914894231748415,0.969097093743652
"2130",0.0471539618583297,7.45450026346715,0.915505906968155,0.96962560757756
"117",0.174704841688137,2.89976174453758,0.915761611898618,0.96962560757756
"4067",0.174704841688137,2.89976174453758,0.915761611898618,0.96962560757756
"154743",-0.131076382224212,2.92015809774906,0.915761611898618,0.96962560757756
"283209",-0.131076382224212,2.92015809774906,0.915761611898618,0.96962560757756
"157922",0.0516002549410457,6.25933309558232,0.915959007836474,0.969756584127456
"10797",0.066566657581,4.09920864322795,0.916184582008294,0.969761334833264
"83982",0.066566657581,4.09920864322795,0.916184582008294,0.969761334833264
"10171",-0.0612514846245816,4.1069365472163,0.916184582008294,0.969761334833264
"10948",-0.0715275372003496,4.76395872753596,0.916558902109243,0.970010237012204
"11273",-0.0463208817236921,6.44867190121189,0.916567162171118,0.970010237012204
"54682",-0.0673697525381235,4.77980691290972,0.9173822511625,0.970716713014421
"55665",0.0614264354413474,4.78519004668306,0.9173822511625,0.970716713014421
"6155",-0.0436142587436322,8.64935285083436,0.918188062511408,0.971368084402958
"51024",-0.0557172189744399,5.87068929934327,0.918236729391543,0.971368084402958
"5226",-0.0470757327231693,6.63696054397683,0.918252347977208,0.971368084402958
"127294",-0.113275064767342,2.97606592498655,0.918366922870826,0.971368084402958
"81831",-0.113275064767342,2.97606592498655,0.918366922870826,0.971368084402958
"94081",-0.0771618033798921,4.14316111733843,0.918649753124288,0.971589141726612
"3713",-0.043229126542773,8.70383874717886,0.918820844280888,0.971691994687149
"8315",0.0666264240403095,4.81628089130763,0.918980888771578,0.971783149738443
"60561",-0.0922860125773296,4.1784909633071,0.919828015559775,0.972522646372416
"65003",0.078621506678201,4.17307537087794,0.919828015559775,0.972522646372416
"146909",-0.096890865056388,3.02990061762601,0.920807669419334,0.973011171756928
"84769",-0.096890865056388,3.02990061762601,0.920807669419334,0.973011171756928
"2328",0.0695091767057102,3.00805166184496,0.920807669419334,0.973011171756928
"4223",0.0695091767057102,3.00805166184496,0.920807669419334,0.973011171756928
"64776",0.0695091767057102,3.00805166184496,0.920807669419334,0.973011171756928
"80726",0.0695091767057102,3.00805166184496,0.920807669419334,0.973011171756928
"9687",0.0695091767057102,3.00805166184496,0.920807669419334,0.973011171756928
"83690",-0.0856624731503326,4.2021844034679,0.9209721865952,0.973106873567226
"6400",-0.0480020395430786,6.35745359763782,0.921259944479921,0.973332766713069
"5091",0.0600953273428008,4.86849110698045,0.921998585336999,0.974034953793318
"84302",0.0859914161641521,4.22030549502272,0.922083742802756,0.974046718434732
"26173",0.0463939836850834,6.72111425861329,0.922747686381477,0.974669835053287
"1368",-0.0549220443741776,5.68333885506375,0.923036870549808,0.974796667683498
"64084",0.0784130058742631,3.06080618933072,0.923099602825325,0.974796667683498
"3176",-0.0730662229344074,4.24844028653935,0.923164075740691,0.974796667683498
"4507",0.0678458512887456,4.25384379187382,0.923164075740691,0.974796667683498
"29766",0.0469124260156775,5.98476566921363,0.924130788826621,0.975739151903194
"25948",0.0477537892322509,5.37231863786545,0.924494406528564,0.976044760551137
"51096",-0.0441656083984278,5.38368418337511,0.924999803634717,0.976301003129348
"51098",0.0751536688790631,4.29854302117183,0.925236249010666,0.976301003129348
"10894",-0.128852700781316,3.10554343907202,0.925256464019006,0.976301003129348
"160897",-0.128852700781316,3.10554343907202,0.925256464019006,0.976301003129348
"2651",-0.128852700781316,3.10554343907202,0.925256464019006,0.976301003129348
"51001",-0.128852700781316,3.10554343907202,0.925256464019006,0.976301003129348
"84142",0.0866565521437311,3.11170767997024,0.925256464019006,0.976301003129348
"5436",-0.0559060482879494,4.9423392307254,0.925467266061663,0.976366852730332
"84461",-0.0559060482879494,4.9423392307254,0.925467266061663,0.976366852730332
"129642",-0.0480202199078173,5.74487198142361,0.925884187397828,0.976728396822833
"57599",0.0532065899904436,5.40337651856263,0.925990529809915,0.976762275091677
"201475",-0.0613146696438492,4.97653121472282,0.92676949307274,0.977505591483183
"55841",0.0527574248015778,5.7654364185906,0.927040933556973,0.977713524459101
"10678",-0.0501955826219044,4.33674585958477,0.927198357518126,0.977801185012103
"11130",0.0943107574782289,3.16088170518048,0.927290301732774,0.977819783676703
"64834",0.0436239634213109,6.65850882021342,0.927563197602298,0.97802917606159
"89781",-0.0431322865947193,6.288089644772,0.92765178607394,0.978044215443232
"949",0.0496091137250373,5.79270116733474,0.928162102355333,0.978425467026663
"9589",-0.0454380714374577,5.78828803087362,0.928162102355333,0.978425467026663
"55205",-0.0485929662941609,5.80740056064614,0.928890585884168,0.979114964726832
"84624",0.10143673687163,3.20844149486321,0.929211731077896,0.979375023568605
"8761",0.0404499802610726,6.09550587908421,0.929528303427863,0.979630221432585
"64094",0.0478400693726063,5.04120877269462,0.929833535710474,0.979873428078332
"23500",-0.0771898009770601,4.39794925342127,0.929953783174778,0.979921671428323
"10749",-0.0379371530035813,8.13576903892044,0.930255544394942,0.980035651734854
"2512",0.0365677296746044,9.55061226652224,0.93039367868359,0.980035651734854
"8776",-0.055257790110711,5.50139966628009,0.930575241733935,0.980035651734854
"4924",-0.0391235025804681,7.153175592945,0.930756230823538,0.980035651734854
"54622",-0.0717334015532606,4.41833131034514,0.930826016432418,0.980035651734854
"55745",-0.0717334015532606,4.41833131034514,0.930826016432418,0.980035651734854
"80222",-0.0717334015532606,4.41833131034514,0.930826016432418,0.980035651734854
"2886",0.0531592489264353,4.4232665887568,0.930826016432418,0.980035651734854
"7089",0.0531592489264353,4.4232665887568,0.930826016432418,0.980035651734854
"3899",0.108087425362034,3.25448950354709,0.931030145325436,0.980035651734854
"5471",0.108087425362034,3.25448950354709,0.931030145325436,0.980035651734854
"55179",0.108087425362034,3.25448950354709,0.931030145325436,0.980035651734854
"57103",-0.0854840982798297,3.24868014342301,0.931030145325436,0.980035651734854
"2308",0.0467222634017164,5.53413367952377,0.931841732291967,0.980751773587871
"8202",0.038126996741559,6.15089680428424,0.932086159539923,0.980751773587871
"2041",-0.0459466159345311,5.53916726781568,0.932253672748012,0.980751773587871
"901",0.0590418380246736,5.10555958615852,0.932650549876384,0.980751773587871
"2026",0.114308904103036,3.2991187356794,0.932753890603557,0.980751773587871
"5141",0.114308904103036,3.2991187356794,0.932753890603557,0.980751773587871
"55356",0.114308904103036,3.2991187356794,0.932753890603557,0.980751773587871
"57452",0.114308904103036,3.2991187356794,0.932753890603557,0.980751773587871
"91574",0.114308904103036,3.2991187356794,0.932753890603557,0.980751773587871
"22996",-0.113403641787928,3.31386884698678,0.932753890603557,0.980751773587871
"5293",-0.113403641787928,3.31386884698678,0.932753890603557,0.980751773587871
"83608",-0.113403641787928,3.31386884698678,0.932753890603557,0.980751773587871
"23483",-0.0729190553551674,3.29341883095035,0.932753890603557,0.980751773587871
"5090",-0.0729190553551674,3.29341883095035,0.932753890603557,0.980751773587871
"655",0.0400018607271107,6.40545229234437,0.933072052838568,0.981007921324922
"2309",-0.0406305432357341,6.60900893495,0.933397801921042,0.98125910696703
"5514",-0.0392777961304547,5.56685952281196,0.933460103428322,0.98125910696703
"10514",0.0407663993956915,5.91135884901609,0.933603469429208,0.981331420578237
"401494",0.120141476249524,3.34241387319974,0.934390410964974,0.981923288443388
"79897",0.120141476249524,3.34241387319974,0.934390410964974,0.981923288443388
"8038",0.120141476249524,3.34241387319974,0.934390410964974,0.981923288443388
"6175",-0.0338285785739884,11.0684654595222,0.934769782804735,0.982243517681667
"60682",-0.0467057801752335,5.61104457903238,0.935377950763622,0.982804092470337
"10330",-0.0588975660158131,4.54348418999671,0.935631185501858,0.982851989270044
"84529",-0.088433748789718,3.3982173939181,0.935946369598216,0.982851989270044
"10773",0.0851359596786836,3.40366217854529,0.935946369598216,0.982851989270044
"126382",0.0851359596786836,3.40366217854529,0.935946369598216,0.982851989270044
"29925",0.0851359596786836,3.40366217854529,0.935946369598216,0.982851989270044
"5985",0.0851359596786836,3.40366217854529,0.935946369598216,0.982851989270044
"7700",0.0851359596786836,3.40366217854529,0.935946369598216,0.982851989270044
"10482",-0.0392613548362378,6.47815615161775,0.936324767322214,0.983170891573015
"57649",-0.0553267533137614,5.20300019177725,0.936714228857512,0.983501359414026
"84560",0.0531998218189628,5.21358549488334,0.937187855356758,0.983920136320375
"5498",-0.0770500158459662,3.43862187314809,0.937427750693481,0.98404095729557
"55862",-0.0450699926247414,6.000658882406,0.937452499479996,0.98404095729557
"9097",0.04283770458497,5.66259823928577,0.937538118949968,0.984052333673337
"57407",0.0616176653006688,4.58465867577382,0.937789819410406,0.984238015123747
"8720",-0.0344962700300245,6.72528275190196,0.938334110253908,0.984730724685475
"23239",-0.0453431240635353,5.68794178154785,0.938564864781622,0.984818053344738
"26053",0.0360036427628969,5.24718357413682,0.938567004103379,0.984818053344738
"163",-0.0354003217950408,6.53492168807823,0.938707864767258,0.984887321995881
"10134",0.0344406279432133,6.74477769730417,0.939169059873291,0.985292646007545
"51021",-0.0407936495469098,5.74120429749276,0.940520190788764,0.986631472464074
"55454",0.0600841864562342,4.67997959996211,0.94108056124163,0.987056891023496
