gene_id	C1	C2	T1	T2	T3
151963	4.89	2.45	3.20	3.21	2.63
151987	7.65	5.74	16.86	12.70	16.66
152	2.14	0.42	9.21	9.42	7.25
1520	3.86	4.66	6.78	3.91	6.08
152002	8.57	1.80	9.00	12.12	12.36
152006	7.29	7.84	7.41	7.28	8.47
152007	5.02	1.40	7.43	9.43	9.04
152015	7.31	4.76	1.05	1.61	1.68
152078	0.98	1.02	0.34	0	0
152098	0.40	0.57	0.13	0.43	0.16
1521	1.34	0	0.51	0.31	0.33
152100	16.77	4.62	29.79	27.81	21.19
152110	0.17	0.40	0.32	0	0
152118	0.64	0	0	0	0
152137	9.34	7.11	9.93	7.90	9.89
152185	3.74	3.57	5.39	5.10	6.56
152189	6.32	3.07	5.77	4.61	7.42
1522	43.27	11.82	79.85	83.38	71.06
152206	0.12	0.19	0.12	0.71	0.15
152217	21.37	1.85	29.15	25.78	40.32
152273	7.08	4.48	2.16	1.96	1.50
1523	27.68	16.58	38.25	43.12	40.95
152330	2.06	3.66	0.56	0.41	0.78
1524	0.33	0.34	10.17	11.65	10.53
152404	0.71	0.46	1.71	1.67	2.45
152485	2.50	1.72	1.62	2.24	2.26
1525	27.37	38.86	7.76	6.72	6.48
152503	14.78	17.76	5.38	5.34	6.40
152518	3.43	5.59	4.49	4.38	7.20
152519	13.23	7.07	0.67	0.68	0.95
152559	7.20	3.14	6.58	8.07	7.27
152573	0.28	0	1.72	1.47	0.17
152579	6.58	4.26	8.11	5.92	6.76
152687	3.11	8.39	2.99	1.95	3.61
1527	0.45	0.88	0	0	0
152756	0.16	0.49	0.30	0.37	0
152789	0	0	2.30	2.21	2.49
1528	70.21	110.18	28.88	40.67	28.51
152815	1.92	1.78	2.93	1.90	2.51
152816	0	0.14	0.39	0.47	0.58
152831	3.50	1.65	1.21	1.25	1.44
152877	0.49	0	0.39	1.59	0.61
152926	4.06	2.92	3.46	2.84	2.61
152992	4.49	3.49	4.97	4.57	5.55
153	0.48	0.38	0.46	0.71	0.60
153020	14.27	17.12	1.45	1.09	0.30
153090	31.79	15.98	10.32	9.83	11.06
153129	2.60	3.25	7.83	7.86	6.40
153201	0.10	0	0.10	0	0.25
153218	0	0.61	0	0	0.93
153222	4.65	7.35	3.01	2.15	2.24
153241	2.96	2.81	6.96	5.61	5.45
153328	2.46	0.54	0	0.69	0.39
153339	18.06	4.95	21.21	23.75	22.45
153364	3.28	0.74	4.26	3.17	3.05
153396	6.26	6.92	10.60	13.28	11.60
1534	33.41	3.57	32.14	25.61	27.52
153443	3.91	4.26	4.54	2.62	3.91
153478	1.84	0.39	1.18	1.48	1.43
1535	28.25	49.93	218.58	314.40	206.28
153527	35.95	13.70	40.69	35.68	31.09
153562	2.73	7.89	2.31	2.66	1.90
153571	6.95	1.04	7.53	4.04	5.42
153572	23.01	16.93	4.45	3.42	5.98
153579	2.75	2.34	0.09	0.23	0.36
1536	0.47	3.36	10.75	8.76	11.55
153642	1.55	1.28	3.93	3.13	2.54
153643	0.23	0	0	0	0
153657	0	0	0	0.35	0
1537	67.12	29.92	155.87	141.78	138.17
153733	1.94	2.69	5.28	4.38	5.29
153768	0.71	0.16	1.55	0.98	2.34
153769	23.43	33.91	0.97	0.53	0.42
153770	0	0	0	0.21	0
153830	42.64	16.69	33.85	29.48	33.28
153918	0.36	0	0	0	0
154	22.91	26.67	0.97	1.79	2.51
1540	6.72	6.38	4.55	3.61	4.06
154007	2.39	1.66	9.41	7.89	9.42
154043	7.86	5.84	3.99	3.18	2.96
154064	1.57	13.25	0	0	0
154075	0.37	0.29	0.18	0.22	0
154091	4.35	1.65	0.76	1.64	0.23
154141	2.15	1.10	4.90	6.00	4.51
154197	0	0.15	0.36	0	0
154214	3.26	1.65	0.86	0.63	0.54
154215	0	0	0	0.27	0
1543	0.80	0.10	2.08	2.25	2.53
154313	0	0.12	0.30	0.55	0.19
1544	0.22	0	0	0	0
154467	12.29	8.95	18.72	28.03	23.95
1545	9.25	8.73	3.23	2.25	2.78
154661	0.35	0.14	0.08	0.10	0
154664	0.31	0.30	0.19	0.14	0.15
154743	2.34	1.34	4.46	2.73	3.20
154790	1.63	0.45	0.83	1.60	1.07
154791	5.96	2.08	11.80	8.20	10.33
154796	2.93	2.43	3.94	3.33	3.27
1548	0	0.15	0	0	0
154807	13.13	2.26	15.00	11.97	15.15
154810	17.46	8.36	8.07	7.20	8.64
154865	0.22	0.26	0.11	0	0
154881	2.31	0.75	5.48	4.28	5.84
1549	0.16	0	0	0	0
155006	5.19	0.57	0	0.12	0
155038	3.12	1.58	0.31	0.57	0.30
155051	0.34	0	0.49	0.20	0.42
155054	1.07	0.58	0.71	0.75	1.18
155061	7.68	4.05	7.05	9.07	11.65
155066	11.23	0.68	12.86	15.98	12.33
1551	0.17	0	0.16	0.78	0.20
155185	0.06	0	0.37	0.45	0.32
155368	0.38	0	9.06	8.48	3.26
155382	3.28	0.17	3.56	3.60	5.12
155435	6.78	5.95	8.29	10.16	10.88
155465	0	0	2.77	2.85	2.37
1555	0	0.09	0.11	0	0
1558	0	0	0.19	0	0
156	46.30	24.94	57.70	67.34	61.59
1562	1.90	1.37	0	0	0
1564	1.09	1.18	0.75	2.34	2.09
1565	1.38	2.24	1.25	1.47	1.55
157	3.58	3.07	4.08	4.06	3.56
1571	5.27	0.82	1.41	1.24	0.26
157285	6.62	3.54	9.19	11.87	11.70
1573	6.72	4.24	0.17	1.28	1.12
157310	1.21	0	0	0	0.50
157313	1.55	1.05	9.05	8.54	9.04
157378	3.99	2.59	5.23	5.02	5.48
157506	4.76	3.14	4.20	3.53	4.15
157567	9.82	3.31	6.74	7.32	6.01
157570	0.61	0.79	6.72	5.85	5.91
157574	0.27	1.02	1.00	1.54	1.92
1576	0.87	1.83	0	0	0
157638	11.91	0.87	9.78	10.31	12.25
157657	0.94	0.55	1.75	0.72	2.39
157680	4.26	18.38	4.29	3.22	4.21
157695	4.35	0.43	3.82	4.22	3.96
157697	4.93	6.52	7.30	9.11	7.99
1577	5.33	8.85	0.38	0.94	0.99
157753	0	0	0.31	0	0.13
157769	13.81	18.42	18.54	14.24	17.81
157773	0.48	0.19	0.23	0.85	0.60
157777	0.15	0.40	0.06	0.23	0.25
157807	0.31	0	0	0	0
157848	0	0	0	0.25	0
157855	0	0	0.17	0.11	0.11
157869	1.45	0.42	1.90	1.50	1.34
157922	12.39	8.03	7.81	9.16	8.45
157983	0.37	0.29	0.47	0.29	0.14
158	18.18	26.93	57.66	58.02	60.93
1580	1.77	0.77	1.01	1.03	0.43
158038	0	0.02	0.16	0.12	0
158046	0.45	0	0.69	0.56	1.68
158055	0.13	0	0.51	0.47	0.85
158056	0.47	0.44	4.47	6.14	4.50
158062	0.50	0	0	0	0
158067	2.47	1.70	0.47	0.56	0.20
1581	0	0.28	0.11	0.14	0
158131	0	0	0	0.45	0
158135	1.72	1.61	1.49	1.01	1.84
158158	2.09	1.94	1.51	1.21	2.11
1582	0.09	0	0.08	0.31	0.11
158219	7.49	9.55	2.11	2.09	1.56
158234	3.32	0.70	4.02	1.41	4.87
158248	0.12	0	0.46	0.42	0
158293	19.28	1.71	21.47	20.11	21.62
1583	0	0.42	2.99	1.27	1.50
158326	0.69	1.00	0.71	1.06	0.93
158358	6.32	12.30	3.84	3.98	3.15
158376	0.23	0	0	0	0
158399	0.58	0.45	0.62	0.78	1.86
1584	0	0	0	0	0.13
158401	0	0.06	0	0.08	0
158405	1.22	0.38	2.92	2.63	2.05
158427	4.86	1.25	6.42	7.16	7.24
158431	0.74	1.52	0.86	1.38	0.62
158471	1.93	1.69	5.06	2.88	3.65
158511	0	0	23.05	21.18	15.79
158584	3.47	4.80	3.92	2.21	3.50
158586	2.81	3.77	5.51	3.77	4.62
158747	4.50	4.18	6.34	6.60	7.02
158763	0	0	2.45	0.91	2.33
158787	0.93	0.73	1.24	1.10	0.29
1588	1.13	0.66	0.84	0.55	1.20
158800	0.47	0.37	0	0	0
158809	0	0	0.17	0.21	0.44
158833	0.25	0	0	0	0
158835	0.66	0.13	0	0	0
158866	0.96	0.13	0.69	0.42	0.28
158880	0.55	0.12	0.96	0.82	0.86
1589	0	0.29	0.81	1.74	0.49
159	21.62	23.40	32.06	27.58	26.87
159013	4.36	1.00	8.14	6.54	7.39
159090	6.49	5.92	21.63	25.35	21.63
159091	0.91	1.12	2.98	1.89	3.56
1591	2.52	3.97	4.48	6.41	5.30
159195	12.42	7.32	4.89	4.56	5.11
1592	0.16	0	0.94	0.39	0.20
159296	0	0	0	0.19	0.20
1593	12.24	5.09	29.44	36.48	29.74
159371	2.08	0.76	1.60	1.85	1.09
1594	1.81	1.72	1.98	2.11	2.90
1595	26.61	20.44	44.47	41.24	41.98
159686	0.31	0.08	0.10	0.12	0.38
159963	0	0	0.42	0.38	0.20
159989	0	0.10	0.24	0	0
16	23.04	46.85	138.62	129.90	132.40
160	28.17	20.78	46.30	49.09	43.11
1600	0.53	0.12	0.81	1.73	1.69
1601	8.73	8.85	18.19	17.19	19.51
160140	0	0.66	0.80	0.33	0
1602	3.08	3.08	0.25	0.09	0.32
160298	0	0	0	0	0.38
1603	99.12	53.60	162.11	162.28	170.38
160335	2.33	1.70	2.47	1.40	2.19
160364	0.24	0.19	3.91	3.30	6.49
160365	0	0	12.96	7.35	12.91
1604	74.02	54.86	76.27	68.14	71.74
160418	6.08	9.96	2.21	2.77	2.39
160428	1.90	2.16	2.02	1.95	1.45
1605	32.89	35.11	34.95	40.75	34.08
160518	0.61	1.34	3.31	4.35	4.00
1606	28.21	28.90	8.79	9.57	9.94
160622	14.54	7.32	4.57	3.23	2.93
1607	0.01	0.16	0.10	0.40	0.52
160728	0.94	1.37	0.49	0.12	0.13
160760	14.72	3.41	7.53	7.73	6.56
160762	0.35	0	0.58	0.24	0
160777	0	0	0	0	0.35
1608	0.24	0.32	0.97	0.56	0.66
160851	1.43	1.44	1.24	1.21	1.23
160857	1.14	0.93	1.54	0.86	0.91
160897	1.19	0.68	3.94	3.53	3.39
1609	6.05	1.42	6.31	8.00	5.98
161	10.52	6.82	17.07	19.99	19.52
161003	0	0	0.17	0	0
1611	45.08	6.46	88.01	98.14	94.54
161142	0	0.15	0	0	0
161145	1.42	0	4.58	5.43	5.11
161176	3.06	1.67	2.66	1.92	2.01
161198	17.47	5.47	0	0	0.36
1612	3.57	2.80	8.03	7.07	5.77
161247	0	0.27	2.59	0	0
161253	0.37	0	0.18	0	0
161291	7.82	0.66	4.64	3.34	3.42
1613	21.98	6.97	24.65	24.49	24.82
161357	0.13	0.35	0.82	1.07	0.61
161394	0.33	0.64	1.25	0	0.61
161424	11.68	4.47	12.59	12.36	13.98
161436	0.10	0.48	0.36	0.33	0.53
161497	0.50	1.73	0.35	0.36	0.31
1615	26.50	31.32	37.60	37.44	40.47
161502	0	0	0.40	0	0.51
161582	1.89	0.54	2.41	1.79	3.47
1616	22.30	10.15	32.42	33.93	38.29
1617	0	0.01	0	0	0
161725	0.93	0.59	0.03	0	0.23
161742	6.01	6.61	5.54	5.80	5.97
161753	1.19	0	0.57	0.70	0.37
161779	1.35	0.23	2.43	1.05	1.66
1618	0	0	0	0	0.14
161823	2.50	1.26	6.64	2.99	7.20
161829	0.81	0.18	0.34	1.76	2.57
161835	0	0.10	0.36	0.15	0
161882	2.88	0.74	5.79	4.86	6.03
161931	1.01	0.12	0	0.39	0
162	44.38	31.04	29.47	35.46	30.69
1620	0	0	0.62	0.51	0.40
162073	5.98	0.55	6.35	5.31	6.25
1621	0.12	0	0.94	0.43	0.30
1622	446.54	371.62	155.53	164.06	174.16
162239	1.80	0.57	4.93	4.72	5.26
162282	2.58	3.12	0.55	1.01	0.71
162333	0	0	0.11	0.26	0
162387	0.93	0.24	0	0	0
162394	4.98	5.82	6.71	8.29	7.55
162417	1.67	0.91	1.92	2.35	1.44
162427	16.62	9.07	13.57	12.64	13.42
162461	0	0	1.68	1.48	0.47
162466	1.20	0	0.65	0.75	0.63
162494	1.32	0.17	1.19	0.69	0.91
162514	11.33	4.65	0.58	0.52	0.41
162515	2.72	0.45	0	0.23	0.48
162605	129.62	92.71	0	0	0
162655	0.05	0.08	0.67	0.88	0.62
162681	0.50	0.55	1.98	2.21	1.63
162699	0	1.02	0	0	0
1627	40.97	33.19	45.72	56.80	46.01
1628	23.42	18.55	15.76	19.59	16.30
1629	2.52	3.86	2.30	2.33	3.04
162962	1.91	3.60	0.95	0.68	1.53
162963	0.49	0.26	1.09	1.90	1.21
162966	3.39	4.84	1.95	1.51	2.43
162967	2.56	1.72	2.72	3.26	3.44
162968	0.69	0.08	3.96	3.59	2.73
162972	4.15	1.26	4.25	4.17	3.13
162979	5.58	0.93	4.37	5.61	3.68
162989	26.83	3.12	20.58	19.01	20.73
162993	2.32	2.21	1.20	1.43	3.26
162998	0.11	0	0	0.25	0
163	20.67	12.60	55.50	48.08	54.60
1630	0.03	0	0	0.08	0
163033	6.10	0.37	11.48	12.78	11.45
163049	10.73	6.59	5.18	5.05	5.14
163050	3.97	6.52	1.67	1.64	1.15
163051	0.70	0.76	0.53	0.08	0.34
163059	1.63	3.87	1.70	2.26	1.26
163071	0.22	0.11	2.80	1.37	2.20
163081	3.84	3.53	3.01	3.82	3.27
163087	3.42	4.34	2.24	3.16	1.51
163115	0	0	0.84	0.51	0.54
163126	11.55	2.56	12.26	10.05	12.38
163131	0.55	1.10	1.98	2.11	2.25
163154	1.01	0.39	4.81	5.92	4.03
163175	3.70	1.66	0.79	0.84	0.44
163183	0.69	0.27	4.99	3.94	1.71
1632	36.91	27.51	79.89	71.07	71.72
163223	0.59	1.01	0.67	0.69	0.87
163227	0.87	3.46	2.63	2.51	4.01
163255	0.44	1.18	0.61	0.25	0.27
163259	10.40	14.40	0.08	0.10	0
1633	9.15	2.37	13.26	15.35	13.37
163351	0.71	0.94	0	0	0
1634	182.10	164.60	7.28	10.26	8.88
163404	0	0	0.08	0	0.32
163486	1.22	4.75	2.28	2.05	1.85
1635	28.26	14.43	37.14	31.83	35.90
163589	0	0	1.46	0.81	0.73
163590	5.22	3.74	8.56	6.22	8.74
1636	4.70	6.08	0.99	1.37	1.17
163688	0	0	0.66	0.81	0
163702	6.62	1.58	3.29	3.35	3.65
163732	42.48	0.64	25.13	21.67	21.35
163747	0.61	0.16	0.59	0	0
163778	2.44	1.95	0	0	0
163782	1.15	0.22	1.64	1.61	1.29
163786	0.94	1.38	3.80	4.76	3.55
1638	40.32	29.90	107.62	92.19	97.74
163859	9.15	8.72	7.72	8.28	7.61
163882	9.84	9.40	7.48	7.14	6.77
1639	46.12	68.33	48.91	47.38	47.51
163933	0.26	0	1.13	0.61	1.13
164	19.17	12.88	16.26	16.43	20.69
164045	0	0.27	0.20	0.08	0.17
164091	18.55	3.19	6.76	6.29	7.74
1641	0.11	0.14	0	0.04	0
164118	0	0	0.90	0.41	0.15
164153	0	0	0	0.27	0
1642	62.74	61.69	89.93	84.78	92.89
164237	0.26	0	0	0	0
164284	1.81	0.08	2.48	4.22	4.07
1643	24.91	19.41	25.33	26.03	29.97
164312	0	0	0.55	0	0.14
164395	0.10	0	0	0.22	0
1644	0	0	0.80	1.35	1.62
1645	74.13	97.01	46.87	43.28	44.03
164592	0	0	0.15	0.54	0.24
1646	21.09	19.34	5.82	5.86	6.96
164633	0	0.27	0.24	0	0.46
164656	0.77	0.75	1.15	0.38	1.08
164668	0	0	0	0.79	0
164684	0.15	0	0	0	0
1647	21.78	7.54	33.68	30.09	36.58
164781	0.54	0.14	0	0	0
164832	1.52	0.23	2.21	2.16	2.46
1649	21.76	4.03	36.84	40.47	36.26
165	27.29	56.24	58.51	59.82	57.95
1650	80.39	54.40	192.87	220.65	198.96
165055	2.65	2.34	3.39	5.07	6.56
165082	0	0.08	0.48	0.75	0.52
165100	0	0	0.48	0	0
165140	0.96	0.90	2.02	1.58	1.42
165186	0.12	0.36	0	0.14	0.48
1652	64.53	51.34	95.95	121.31	93.16
165215	2.43	2.25	1.20	1.47	2.74
165257	0.68	0.13	0	0	0
1653	47.33	69.28	59.22	45.90	54.15
165324	11.37	4.14	9.63	7.95	7.90
1654	84.56	76.26	84.83	66.85	77.42
1655	146.85	100.28	208.05	186.28	196.24
165530	0.16	0.72	0.15	0	0.19
165545	0.26	0.71	2.00	1.84	0.81
1656	23.55	27.14	20.46	19.33	21.22
165631	10.17	0.93	15.46	16.23	17.92
165679	17.89	2.77	35.46	36.17	33.57
1657	5.60	10.60	4.79	3.09	3.71
165829	0.82	0.06	0.31	0.86	0.71
1659	14.55	12.37	17.44	16.83	16.57
165904	0.13	0	0	0.16	0.07
165918	8.70	7.06	10.46	8.12	10.29
166	177.11	65.47	138.60	186.42	138.93
1660	31.80	43.19	72.75	63.10	71.86
166012	0	0	6.54	7.12	5.06
1662	5.78	5.61	11.90	9.32	15.23
1663	10.91	10.85	45.44	46.14	47.08
166336	4.36	2.75	3.71	2.68	4.34
166348	0.23	0.15	0.46	0.72	0.77
166378	1.09	3.07	1.45	1.41	2.23
166379	1.70	0.98	1.01	1.61	1.43
1665	41.40	50.97	63.96	60.13	66.23
1666	36.72	31.41	29.71	31.17	29.48
166614	1.29	1.00	2.37	2.91	3.07
166647	12.62	14.84	12.49	9.10	13.83
166752	0	0.04	0	0	0
166785	1.62	1.29	0.38	0.87	0.64
166793	2.46	1.47	0.79	2.08	2.19
166815	2.49	1.94	3.80	5.06	5.11
166824	1.62	0.39	0.11	0.07	0
166929	4.08	2.35	1.42	1.14	1.16
166968	4.81	3.91	7.13	6.36	6.95
167127	0.92	1.47	0.83	0.89	1.13
167153	6.80	7.39	10.13	8.94	10.37
1672	98.46	54.66	1.55	0.96	4.95
167227	1.94	1.16	7.85	6.52	7.60
1673	0	0	0	1.02	0
167359	0.56	0.11	0.80	0.82	0.86
1674	8.14	7.28	0.59	0.36	1.13
167410	0.09	0	0.99	0.71	1.60
167465	0.82	0.38	0	0	0.13
1675	273.93	79.59	25.04	21.42	21.60
167555	0.62	1.77	0.59	0.72	0.51
1676	9.64	5.24	20.10	16.58	17.83
167681	1.10	0.96	0.39	0	0
167691	0.98	2.55	0.79	1.05	0.92
1677	0.69	0.18	3.83	4.64	3.75
1678	5.09	7.22	13.89	15.38	11.76
167826	0	0	0	0.37	0
167838	0.59	0.06	0.63	0.09	0.54
168002	5.21	0.76	0.33	0.41	0.35
168090	0	0	0	0	0.23
168374	2.26	5.98	3.58	3.63	5.15
168448	0.12	0	0.34	0	0.60
168451	3.72	3.39	8.03	5.81	6.38
168455	1.25	0.15	5.76	6.01	4.80
168507	0.15	0.09	0.07	0.04	0
168537	4.87	5.63	0.82	0.68	1.06
168544	5.03	0.49	7.33	8.66	5.56
168620	0.52	0	2.02	0.62	4.54
168667	0.34	0.58	0.58	0.48	0.67
1687	3.67	3.21	15.03	15.27	14.68
168850	6.67	4.08	5.61	6.16	6.40
1690	0.14	0.32	4.52	4.35	4.14
169026	0	0	0.54	0.53	0.23
169044	0	0.04	0.10	0	0.20
169166	0.14	0	0	0	0
169200	7.51	2.94	17.79	20.78	16.29
169270	1.67	1.30	0.92	1.27	1.34
169355	0	0	0	0.18	0
169436	0.25	0.29	0.12	0.29	0.46
169522	0.32	0.25	0	0	0
169611	7.53	2.01	3.23	2.87	2.63
169693	0.28	0	0	0	0
169714	5.82	0.93	14.80	16.74	17.45
169792	0.36	0.38	0.55	0.96	0.32
169834	0.73	0.68	2.79	1.20	2.88
169841	0.43	0.79	0.95	1.18	1.07
169981	1.69	0.06	4.23	3.04	3.77
170067	0.26	0	0	0.08	0
170082	0.74	0.26	0.53	0.52	0.91
170261	0	0	0.59	0.36	0.76
170371	3.58	1.11	2.35	1.84	3.12
170384	7.60	3.92	9.34	7.12	7.48
170392	0	0	0.28	0	0
170394	12.10	1.44	8.44	9.47	9.19
170463	14.13	2.11	55.14	49.72	42.24
170482	0.58	0	0	0	0
170487	0.52	0	0.49	0.61	0.85
170506	16.66	22.54	17.84	15.77	16.02
170572	0	0	0.19	0	0.25
170575	1.76	0.41	0.42	0.59	0.86
170589	0	0	0	0.56	0.59
170591	0	0	0.29	1.81	0
170622	20.73	7.60	24.54	25.65	27.75
170626	0	0	0.76	0.94	0
170627	0	0	0	0.98	0
170679	0	0	0	0.47	0.49
170680	449.75	21.07	0	0	0.74
170685	0.60	0.77	1.58	1.42	2.72
170689	2.78	0.51	1.66	1.97	1.78
170690	0.07	0.32	1.05	0.80	1.35
170691	0.92	1.45	1.07	1.00	0.53
170692	0.29	0.58	0.33	0.47	0.21
170850	0	0.07	1.02	1.05	1.22
170954	17.15	9.03	33.18	46.92	32.50
170958	2.45	3.59	1.59	1.50	1.99
170959	4.70	13.56	2.61	2.38	2.40
170960	4.83	15.43	5.08	5.38	4.67
170961	0.34	0.20	1.05	0.99	1.57
171017	15.98	12.25	26.34	30.78	29.24
171019	0.13	0.25	0.25	0.61	0.40
171023	11.50	15.28	24.72	26.90	26.74
171024	8.43	9.12	0.53	0.19	0.36
171177	92.38	11.43	25.07	21.49	25.30
171222	0.13	0	0.12	0	0
171389	0	0	0	0.15	0
171392	3.00	10.67	5.87	7.94	5.82
171425	6.32	2.37	6.77	4.46	7.16
171546	14.92	3.82	19.04	26.57	17.84
171558	0	0	0.46	1.25	0
171568	9.86	1.88	10.98	9.31	10.39
171586	4.12	2.50	17.65	21.73	23.97
1716	38.16	25.59	46.28	49.76	50.06
1717	66.94	35.66	69.12	87.83	76.52
1718	139.03	88.88	97.57	95.41	105.53
1719	10.45	3.52	37.54	33.41	37.20
1723	3.14	4.43	9.24	8.51	7.54
1725	23.96	22.46	62.07	60.62	58.64
1727	135.38	76.85	82.27	115.81	81.39
1728	16.00	9.17	105.59	105.80	100.93
1729	26.00	52.57	40.87	35.97	36.39
1730	4.47	9.58	5.43	2.76	6.88
1731	3.72	0.17	17.15	13.62	15.36
1733	0	0	0.66	0.82	1.15
1734	7.75	1.49	1.27	0.97	0.96
1735	0.16	0.13	0.47	0	0
1736	25.75	21.37	71.83	65.33	63.33
1737	13.84	17.28	16.53	15.86	15.34
1738	22.97	30.80	32.63	34.10	28.63
1739	18.12	25.68	14.10	11.28	15.19
174	0	0	94.59	91.50	94.43
1740	3.63	1.57	0.23	0.13	0.13
1741	8.27	4.35	9.44	5.84	10.54
1742	1.98	0.94	6.00	5.01	7.17
1743	43.79	19.55	55.37	47.41	50.51
1745	3.48	0.22	7.31	8.64	6.59
1746	7.24	2.11	2.16	4.59	5.01
1747	123.85	26.59	1.52	2.49	1.31
1748	7.67	0.54	4.02	5.50	3.66
1749	10.93	2.33	0.48	0.29	0.61
175	8.76	20.45	7.88	9.48	10.36
1750	0.19	0.29	1.59	1.74	0.68
1755	2.19	4.16	0.17	0.28	0.07
1756	7.74	23.23	2.94	2.19	2.04
1757	0.96	0.50	5.80	7.24	7.49
1759	4.55	4.89	7.99	9.69	9.14
176	0.35	1.64	0.08	0	0.19
1760	12.22	4.36	17.12	22.31	17.22
1762	12.54	1.62	12.23	12.32	11.42
1763	0.56	1.18	5.27	4.40	4.83
1767	0.15	0.17	0.23	0.03	0.16
1768	0.08	0.12	0.05	0.03	0.03
1769	0	0	0.02	0	0
177	3.90	1.13	4.33	3.30	3.33
1770	0.33	0.17	0.21	0	0.41
1773	2.12	2.14	2.32	3.25	2.87
1774	8.43	3.45	12.02	14.35	11.90
1775	83.99	31.07	2.78	4.58	1.30
1776	1.33	2.36	0.35	0	0.90
1777	29.37	13.93	49.91	43.58	45.33
1778	31.08	88.46	34.73	28.95	39.81
178	5.99	24.57	4.10	3.78	5.22
1780	4.81	1.74	0.89	1.37	1.46
1781	26.43	25.21	24.26	25.19	25.89
1783	25.15	18.26	34.58	29.28	29.64
1785	50.59	64.91	61.87	65.29	58.17
1786	11.16	22.67	51.36	44.90	51.89
1787	0.99	0.83	1.71	0.85	0.84
1788	3.57	3.40	9.72	9.30	12.81
1789	1.77	2.83	15.35	14.78	18.07
1791	0	0	4.18	2.96	3.53
1793	14.78	45.42	7.88	7.54	9.29
1794	0.56	1.56	14.05	12.59	16.37
1795	1.21	0.96	1.18	1.27	1.43
1796	2.81	1.80	6.70	7.90	9.23
1797	5.99	3.29	14.85	14.87	14.76
1798	6.65	5.55	28.47	29.83	33.93
18	2.36	1.27	6.58	8.16	7.90
1800	4.23	1.41	1.01	0.99	0.52
1801	20.89	10.27	25.88	25.55	21.11
1802	9.34	2.26	27.36	34.52	28.53
1803	3.44	6.67	1.76	2.57	0.97
1804	1.26	0.43	0.54	0.91	0.97
1805	36.93	14.40	0.19	0	0.25
1806	2.01	6.03	4.10	3.43	6.55
1807	0.32	0.12	0	0	0
1808	11.30	17.80	34.65	30.82	30.40
1809	16.73	6.52	14.24	14.11	16.11
1810	15.35	4.48	24.41	20.67	19.65
1811	0	0	0.11	0	0
1812	0.08	0	0.08	0	0
1813	0.79	0.40	0.38	0.31	0.65
1815	0	0	0.74	1.51	0.63
1816	0.15	0.11	0.55	0.17	0.18
1819	22.51	9.64	23.14	23.73	25.77
182	69.87	140.99	11.64	10.94	12.44
1820	3.19	1.24	14.26	14.92	13.58
1821	0.20	0	0.10	0.29	0.37
1822	52.89	25.54	70.45	87.05	64.07
1823	238.68	379.91	0	0.19	0
1824	25.37	79.19	2.49	2.76	2.26
1825	173.59	263.59	0.23	0.15	0.48
1826	0	0	3.07	3.02	3.72
1827	77.21	22.92	37.30	36.78	33.80
1828	357.39	831.20	0.27	0.38	0.17
1829	22.85	23.03	16.93	13.94	19.12
183	0.94	0.62	73.14	93.07	78.88
1830	59.37	56.81	0.17	0.08	0.17
1831	103.21	14.27	33.87	29.79	31.45
1832	692.74	1181.08	34.49	24.56	38.97
1833	0.23	0.89	0	0	0
1834	0	0.18	0	0	0
1836	8.85	9.35	7.75	6.47	6.70
1837	0.97	3.14	2.97	4.31	3.77
1838	12.53	8.20	14.69	12.15	16.14
1839	11.98	6.69	3.90	4.79	3.41
1840	3.33	0.73	6.94	9.61	6.91
1841	10.29	3.76	39.50	37.74	36.99
1842	9.23	12.03	0.30	0.37	0.26
1843	386.91	173.61	65.51	56.78	61.52
1844	96.27	16.21	14.54	16.17	11.90
1845	22.80	0.90	22.78	21.73	22.99
1846	14.80	3.25	28.80	29.49	31.30
1847	16.38	4.87	18.21	18.04	17.12
1848	13.02	4.41	29.90	29.81	27.96
1849	43.43	13.51	11.34	16.65	13.86
185	1.53	1.09	0	0.18	0.19
1850	8.12	1.01	4.88	4.02	3.86
1852	0.29	0	25.80	32.21	20.53
1854	17.80	8.98	65.92	59.38	68.25
1855	40.18	12.89	39.17	49.38	36.18
1856	18.07	7.83	28.23	28.66	25.83
1857	27.82	8.17	30.05	34.87	31.16
1859	13.76	8.00	15.43	13.56	12.83
1861	14.67	12.69	28.46	27.80	27.38
1869	5.23	1.09	24.03	21.90	25.38
187	10.42	0.68	0.25	0.31	0.33
1870	3.24	0.41	6.52	7.14	5.17
1871	3.57	1.00	10.55	10.16	13.41
1874	27.93	14.22	63.26	72.81	60.73
1875	2.02	1.73	7.77	8.08	7.11
1876	6.75	2.98	13.94	13.66	13.77
1877	20.96	6.16	15.50	18.56	13.44
1879	5.02	7.60	1.31	0.77	1.21
1880	3.12	3.95	0.74	2.06	3.12
1889	24.71	25.10	35.06	37.22	36.16
189	0	0	6.27	8.98	5.92
1890	13.06	8.83	14.49	16.66	13.54
1891	64.35	40.01	123.82	130.30	127.42
1892	70.65	40.55	89.76	89.35	84.49
1893	39.95	37.91	17.27	16.60	15.49
1894	4.21	4.33	19.92	18.17	17.24
1896	2.86	2.49	2.53	2.65	2.23
19	5.03	18.26	2.80	2.79	3.47
190	0	0	0.63	0.26	1.09
1901	15.21	3.92	0.90	1.06	1.45
1902	8.22	2.03	6.42	5.21	6.89
